Id,Q1,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q3_1,Q3_2,Q3_3,Q3_4,Q3_5,Q3_6,Q4_1,Q4_2,Q4_3,Q4_4,Q4_5,Q4_6,Q5,Q6,Q7,Q8_1,Q8_2,Q8_3,Q8_4,Q8_5,Q8_6,Q8_7,Q8_8,Q8_9,Q9_1,Q9_2,Q9_3,Q9_4,Q10_1,Q10_2,Q10_3,Q10_4,Q11_1,Q11_2,Q11_3,Q11_4,Q11_5,Q11_6,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q17_4,Q18_1,Q18_2,Q18_3,Q18_4,Q18_5,Q18_6,Q18_7,Q18_8,Q18_9,Q18_10,Q19_1,Q19_2,Q19_3,Q19_4,Q19_5,Q19_6,Q19_7,Q19_8,Q19_9,Q19_10,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28_1,Q28_2,Q28_3,Q28_4,Q28_5,Q28_6,Q28_7,Q28_8,Q29_1,Q29_2,Q29_3,Q29_4,Q29_5,Q29_6,Q29_7,Q29_8,Q29_9,Q29_10,Q30,Q31,Q32,Q33,ppage,educ,race,gender,income_cat,voter_category
47,1,1,1,1,2,1,2,2,1,1,2,2,4,1,2,2,1,2,2,-1,2,2,2,2,3,1,2,2,2,2,2,3,2,2,2,2,2,1,3,2,2,1,2,2,2,1,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,2,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,63,Some college,Black,Female,$40-75k,always
48,1,1,1,2,2,1,2,1,2,1,3,3,3,3,1,3,2,1,1,2,3,2,2,1,3,2,2,2,2,1,1,2,3,1,1,2,4,4,4,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,1,1,1,1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,75,College,White,Male,$75-125k,always
49,1,1,1,2,2,1,1,1,1,1,3,3,3,3,2,2,2,2,2,4,3,2,4,2,3,1,3,2,2,1,3,2,3,1,2,1,3,4,4,2,2,2,2,2,2,1,2,1,2,3,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,2,,2.0,,67,Some college,White,Female,$75-125k,always
50,1,2,2,2,2,2,2,3,2,2,2,1,1,1,1,1,1,-1,2,4,1,4,1,1,3,2,4,1,1,1,-1,4,4,1,1,4,3,4,-1,2,1,2,2,2,2,2,2,2,2,5,1,4,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,59,High school or less,White,Male,Less than $40k,sporadic
51,1,2,1,2,2,1,1,1,1,2,2,3,3,1,1,2,1,2,2,2,3,3,3,2,3,1,3,4,1,2,2,3,4,2,3,1,4,3,3,2,2,1,2,2,2,2,2,2,2,1,5,1,1,1,3,2,2,2,2,2,2,1,2,2,1,2,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,1,,3,2,2,1,1,1,1,1,1,1,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,59,Some college,White,Male,$125k or more,sporadic
52,1,1,1,1,3,1,2,1,1,4,1,1,1,4,4,3,1,2,2,1,2,2,1,1,2,1,4,3,2,2,2,2,1,2,1,1,3,4,4,2,2,2,2,2,2,2,2,2,2,5,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,-1,-1,1,1,1,-1,1,-1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,44,College,Other/Mixed,Female,$75-125k,always
53,1,1,1,1,1,1,1,1,1,2,2,2,3,4,1,2,2,2,3,3,4,3,2,1,3,2,1,3,1,3,2,3,3,1,1,1,3,2,4,2,2,2,2,1,2,2,2,1,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,73,Some college,White,Female,$40-75k,sporadic
54,1,1,1,2,3,1,2,1,1,2,2,1,2,4,1,4,1,2,2,3,3,3,3,1,2,1,3,2,1,1,3,2,3,1,1,1,2,3,3,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,4,,,1.0,46,College,White,Female,$125k or more,sporadic
55,1,1,1,1,2,1,2,1,2,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,3,1,4,2,3,2,2,3,2,3,3,2,1,4,4,2,1,2,2,1,2,1,2,1,2,5,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,36,College,White,Female,$40-75k,always
56,1,1,2,1,2,1,2,1,2,4,2,1,1,4,3,3,1,2,2,2,4,4,4,1,4,1,2,2,2,1,2,2,2,3,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,5,5,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,1,-1,1,-1,1,1,,2,3,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,43,High school or less,White,Male,$40-75k,sporadic
57,1,1,3,2,3,1,1,1,1,3,3,3,3,2,1,1,2,2,2,2,3,2,2,2,3,1,2,2,2,1,2,1,2,1,1,2,2,3,3,2,2,2,2,2,2,1,2,2,2,2,2,3,1,1,1,2,2,2,2,2,2,2,2,1,2,2,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,,3,3,3,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,2.0,,,56,College,White,Female,$75-125k,always
58,1,1,1,1,1,1,1,1,2,1,2,2,4,3,1,3,2,1,1,1,3,3,2,1,2,1,1,2,2,2,2,2,3,2,-1,1,4,3,3,2,2,2,2,1,2,2,2,2,2,2,5,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,80,High school or less,White,Female,$40-75k,always
59,1,1,1,2,2,1,1,2,1,1,2,2,3,3,1,2,2,2,2,2,3,3,2,1,2,2,2,2,1,2,2,1,3,1,1,2,3,3,3,2,2,2,2,1,2,1,2,1,2,2,2,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,,3,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,50,College,White,Female,$75-125k,always
60,1,1,1,1,1,2,1,1,2,1,2,3,1,2,2,2,2,1,1,2,4,2,1,1,3,1,1,3,2,3,2,2,4,1,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,1,-1,-1,1,-1,1,-1,1,1,,1,3,1,1,2,1,2,1,2,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,1.0,57,High school or less,White,Female,$75-125k,rarely/never
61,1,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,,1,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,66,Some college,White,Female,$125k or more,always
62,1,3,3,3,2,2,1,1,2,4,4,2,3,1,2,2,4,2,3,3,4,4,4,1,-1,-1,-1,-1,-1,1,-1,3,3,2,2,-1,-1,-1,3,2,2,2,2,1,2,1,2,1,2,-1,-1,-1,2,3,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,-1.0,-1,-1,4,4,2,2,2,2,2,2,,,,,,,,,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,,,-1.0,29,Some college,White,Female,$75-125k,rarely/never
63,1,1,1,2,3,1,1,1,1,3,2,1,3,4,3,2,2,2,2,2,3,3,3,1,2,2,4,2,1,1,1,1,3,1,1,1,2,4,4,2,2,2,2,2,2,1,2,2,2,5,1,1,1,1,1,2,2,2,2,2,2,1,2,2,1,2,-1,-1,1,-1,1,1,1,1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,43,College,White,Male,$125k or more,sporadic
64,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,3,2,2,1,2,1,1,2,2,4,2,4,4,2,2,4,3,3,3,2,2,2,2,1,2,2,2,1,2,1,1,1,2,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,56,Some college,White,Male,Less than $40k,rarely/never
65,1,1,1,2,3,1,1,1,1,1,3,4,4,-1,1,2,-1,2,2,2,4,2,1,1,2,2,1,3,2,2,2,2,4,1,1,1,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,1,1,3,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,,3,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,1.0,64,Some college,White,Female,$125k or more,sporadic
66,1,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,4,3,3,2,2,1,2,2,4,1,4,4,4,4,4,4,4,4,4,4,2,2,1,2,2,2,2,2,2,2,2,2,2,5,-1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,2,,3,1,4,4,2,2,2,2,2,2,,,,,,,,,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,1.0,38,Some college,Other/Mixed,Male,$125k or more,rarely/never
67,1,1,1,4,2,1,3,2,2,1,3,2,2,2,2,2,3,1,3,4,2,1,4,1,4,2,1,2,2,1,3,2,2,3,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,-1,2,2,2,2,3,2,1,1,1,2,2,2,1,1,2,2,-1,-1,1,1,-1,-1,1,-1,-1,-1,2,3,7.0,1,1,3,4,2,2,2,1,2,1,,,,,,,,,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2,,2.0,,57,High school or less,White,Female,Less than $40k,rarely/never
68,1,1,2,2,3,1,3,3,1,4,1,1,1,2,1,1,2,2,3,3,4,3,2,1,3,1,3,4,2,2,2,2,3,2,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,5,2,2,3,1,1,2,2,2,2,2,2,2,1,2,2,2,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,,2,1,2,2,1,2,2,2,2,2,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,,2.0,,26,College,Other/Mixed,Male,$125k or more,rarely/never
69,1,1,1,1,2,1,2,1,1,2,1,1,1,3,3,2,1,1,1,1,1,2,1,1,2,1,4,3,2,2,2,2,1,3,1,1,2,4,4,1,1,2,2,1,2,2,2,2,2,5,2,3,2,2,3,3,2,2,2,2,2,2,2,1,2,2,1,1,-1,1,1,1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,75,College,Black,Male,$40-75k,always
70,1,1,1,1,1,1,1,-1,2,2,4,1,2,4,3,1,1,1,1,3,3,2,4,1,4,1,4,2,2,1,2,2,2,2,1,2,2,4,3,2,2,2,2,2,2,2,2,2,2,5,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,1,-1,-1,1,-1,1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,54,Some college,Other/Mixed,Female,$75-125k,sporadic
71,1,1,1,1,1,1,1,1,1,2,2,3,4,1,1,1,3,2,1,2,3,2,2,1,2,1,2,4,2,2,3,2,4,1,2,2,4,4,4,2,2,2,2,2,2,2,2,2,2,2,5,1,2,2,2,4,2,2,2,2,2,2,2,1,2,2,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,4,,,1.0,73,College,Other/Mixed,Male,$40-75k,sporadic
72,1,2,2,2,2,1,1,1,1,1,2,2,2,4,1,2,1,2,2,2,2,1,2,1,4,1,2,2,2,2,2,2,3,2,2,1,3,3,4,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,-1,-1,1,-1,1,1,,1,3,3,1,2,1,2,1,2,1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,27,College,White,Female,$40-75k,rarely/never
73,1,3,2,2,2,2,3,2,2,2,2,1,1,1,1,1,4,1,1,1,2,1,1,1,2,1,3,3,4,4,3,4,4,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,3,3,2,3,3,3,4,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,-1,-1,-1,-1,-1,-1,1,1,,1,1,3,1,1,1,1,1,1,2,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,,,,,,,,,,,4,,,-1.0,28,College,White,Male,Less than $40k,sporadic
74,1,2,3,2,3,1,3,2,1,-1,2,2,3,2,3,3,2,3,3,3,3,3,3,2,4,1,3,3,3,1,3,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,-1,1,-1,-1,-1,-1,1,-1,-1,2,3,1.0,1,2,2,3,2,2,2,2,2,2,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3,,,1.0,49,College,Other/Mixed,Male,$125k or more,rarely/never
75,1,2,2,1,2,2,1,2,1,2,2,3,4,1,1,2,4,3,2,2,3,1,1,1,2,2,2,4,2,3,4,3,4,2,3,2,3,1,3,2,2,2,2,2,2,2,2,2,2,4,5,2,2,1,4,4,2,2,2,2,2,2,1,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,3,,1,3,2,3,2,2,2,2,2,2,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,1.0,56,High school or less,White,Male,$40-75k,rarely/never
76,1,1,2,2,2,1,2,1,1,2,1,1,1,3,4,2,2,1,2,2,4,1,2,1,3,1,4,3,3,2,3,1,2,3,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,2,1,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,59,College,Black,Male,$125k or more,sporadic
77,1,1,2,1,4,1,4,3,1,4,1,1,1,4,3,2,2,4,3,3,2,3,2,1,-1,1,4,3,2,2,2,3,2,4,1,1,3,4,4,2,2,2,2,2,2,2,2,1,2,5,2,3,1,2,1,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,-1,-1,-1,1,1,,3,1,1,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,72,High school or less,White,Male,$75-125k,always
78,1,2,3,2,1,2,1,2,2,4,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,-1,-1,2,2,2,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,3,,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,3,,,-1.0,39,Some college,White,Male,Less than $40k,rarely/never
79,1,1,1,1,4,1,4,3,2,4,2,2,2,4,2,2,3,3,3,3,2,3,3,1,3,2,2,3,2,2,3,2,3,2,2,1,2,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,-1,-1,1,-1,1,1,,2,1,1,2,2,2,2,2,2,2,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3,,,2.0,40,College,White,Male,$125k or more,rarely/never
80,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,2,2,1,1,2,2,5,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,1,1,1,1,1,1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,62,High school or less,Black,Male,$40-75k,sporadic
81,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,3,1,2,4,2,2,2,3,4,1,2,1,4,2,4,2,2,2,2,2,2,2,2,2,2,1,2,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,,1,1,2,1,1,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,75,High school or less,White,Male,Less than $40k,rarely/never
82,1,1,1,1,1,1,2,1,2,1,3,1,3,4,4,3,1,1,2,3,1,1,2,1,2,1,4,2,1,1,2,1,2,1,1,1,2,4,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,,,,,,,,,,,3,,,1.0,74,College,White,Female,$75-125k,always
83,1,1,1,1,1,1,1,1,1,1,3,1,2,3,2,3,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,3,4,2,2,2,1,1,2,1,1,1,2,2,2,2,2,2,-1,1,2,1,1,1,4,4,2,2,2,2,2,2,2,1,2,2,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,,1,2,1,1,1,1,1,1,1,1,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,62,High school or less,Hispanic,Female,$75-125k,rarely/never
84,1,1,1,1,3,1,3,3,1,4,1,1,1,2,1,1,2,4,3,3,3,4,4,2,4,1,4,3,2,2,4,2,2,2,2,1,1,4,4,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,1,1,1,1,1,1,1,-1,1,1,,2,1,1,1,1,1,1,1,1,2,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,,,,,,,,,,,2,,1.0,,29,College,White,Male,$125k or more,always
85,1,1,2,2,1,1,1,1,2,1,2,2,3,1,1,1,2,4,2,2,3,2,1,2,4,1,4,4,3,2,3,2,4,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,1,4,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,1,1,,3,1,3,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,3,,,2.0,77,High school or less,White,Female,$75-125k,always
86,1,1,3,2,3,1,1,1,1,2,3,2,2,4,2,3,2,1,1,2,3,3,2,1,3,1,4,3,2,2,2,2,3,2,4,1,2,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,1,1,1,1,-1,-1,1,2,,2,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,5,,,2.0,43,College,White,Female,$125k or more,sporadic
87,1,1,1,1,2,1,1,1,1,1,1,1,3,4,2,2,1,1,1,1,1,1,1,1,3,1,4,3,2,1,2,3,2,2,1,1,2,4,4,2,2,2,2,1,2,2,2,2,2,5,1,1,2,2,1,3,2,2,2,1,2,2,1,1,2,2,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,64,Some college,Other/Mixed,Female,$40-75k,always
88,1,1,2,2,1,1,1,1,1,1,2,2,1,4,2,2,1,1,2,2,3,2,1,1,4,1,4,3,2,2,3,2,2,2,2,1,3,4,4,2,1,2,2,2,2,2,2,1,2,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,,2,3,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,2.0,,65,High school or less,White,Female,Less than $40k,sporadic
89,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,3,2,3,1,3,1,4,2,3,1,3,2,2,2,3,1,3,4,4,1,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,,2,1,2,1,1,1,1,1,1,1,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,,,,,,,,,,,1,2.0,,,89,Some college,Black,Male,$75-125k,always
90,1,1,4,3,-1,3,2,2,2,2,2,2,2,4,3,2,1,2,2,2,2,3,1,1,3,1,4,2,3,2,-1,3,2,2,2,1,2,4,4,2,1,2,2,2,2,2,2,2,2,-1,-1,-1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,,2,1,3,1,1,1,1,1,1,1,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,68,Some college,Black,Female,Less than $40k,always
91,1,1,1,1,3,1,3,1,1,3,4,1,1,1,3,2,1,2,2,3,2,2,2,1,2,1,2,3,2,2,2,2,2,3,2,1,2,3,3,2,1,2,2,2,2,2,2,2,2,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,1,,1,1,1,1,2,1,2,1,2,1,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,,,,,,,,,,,1,1.0,,,69,High school or less,White,Female,$40-75k,sporadic
92,1,1,2,1,2,1,1,1,2,3,2,1,2,4,2,3,1,1,1,1,1,1,1,1,2,1,4,2,2,2,2,2,2,2,1,1,3,4,4,2,2,2,2,2,2,1,2,2,2,5,1,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,-1,1,1,-1,1,1,1,-1,-1,-1,1,1,,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,,,,,,,,,,,2,,1.0,,79,College,White,Female,$125k or more,always
93,1,1,1,1,1,1,1,1,1,1,2,4,4,3,1,3,2,1,1,2,3,3,1,1,3,1,1,3,2,2,2,3,3,1,1,1,4,4,3,2,2,2,2,2,2,2,2,2,2,1,5,1,2,1,4,4,2,2,2,2,2,2,2,2,2,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,1,,1,3,2,1,1,1,1,1,1,1,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,1.0,,,71,High school or less,White,Female,Less than $40k,sporadic
94,1,1,2,2,2,1,2,2,1,3,1,2,2,4,3,2,1,1,1,2,2,1,1,1,4,2,3,3,2,2,3,2,2,2,2,1,4,4,4,2,2,2,2,2,2,2,2,2,2,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,-1,-1,-1,-1,1,1,,2,2,2,1,1,1,1,1,1,1,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,,,,,,,,,,,3,,,2.0,66,Some college,White,Male,$40-75k,always
95,1,1,2,1,1,1,1,1,1,1,2,3,4,4,2,3,2,1,1,2,3,2,3,1,2,1,1,2,2,2,2,2,3,1,1,2,3,3,3,2,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,,1,1,2,1,1,1,2,1,2,1,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,,,,,,,,,,,1,2.0,,,72,High school or less,White,Female,$125k or more,always
